term,invariant,mean_boot_1,mean_boot_2,sd_boot_1,sd_boot_2,mean_boot_difference,sd_boot_difference,mean_boot_fit,sd_boot_fit,n_boot,mean_random_1,mean_random_2,sd_random_1,sd_random_2,mean_random_difference,sd_random_difference,mean_random_fit,sd_random_fit,n_random,d_boot_low,d_boot,d_boot_high,d_random_low,d_random,d_random_high,type,run_number,computer
lv =~ q2,FALSE,0.43796841559131,0.437396741601344,0.0715755412524976,0.07164916519049,0.000571673989966026,0.103013161002673,0.860574641097529,0.038430985487505,1000,0.405638334294379,0.416429443790231,0.0624514398704716,0.0681895274506875,-0.0107911094958522,0.0972409046065558,0.949190545526619,0.0134093863576606,91,-0.0796707070125999,0.00798289525087523,0.0956344999347366,,,,Large Loadings,1,computer15
lv =~ q3,FALSE,0.531953225330384,0.535316634393035,0.0748454271653505,0.0757631485274349,-0.00336340906265016,0.107434359035178,0.863812157532185,0.0385046422540617,998,0.504438712813824,0.496146109188738,0.0703594057099763,0.0649011527691031,0.00829260362508601,0.0883068293103026,0.948150299668148,0.0146984916274169,86,-0.132408802493218,-0.0446634145182293,0.043093169559278,,,,Large Loadings,1,computer15
lv =~ q3,TRUE,0.498211250544008,0.439574352581161,,,0.0586368979628473,,0.963597633186314,,1,0.508564904669092,0.509165691210091,0.068986268187247,0.0689721559701754,-0.000600786540999316,0.0977318425106134,0.991104369922469,0.0112148402959489,913,,,,-0.100442361219179,-0.00870967527391336,0.0830253980095217,Large Loadings,1,computer15
lv =~ q4,FALSE,0.51517701581925,0.490016178397089,0.281553563936405,0.280065155944326,0.0251608374221618,0.554277194488104,0.928981782246243,0.0230118124873023,814,0.552781486243636,0.534573504150849,0.0669385294065006,0.0639933576414777,0.0182079820927863,0.0927527553330958,0.949485270239623,0.0141682443129268,81,-0.00761353737128427,0.0896008205279371,0.186787654216185,,,,Large Loadings,1,computer15
lv =~ q4,TRUE,0.499375000003307,0.511944389256568,0.285390389936989,0.279620842590321,-0.0125693892532611,0.559331380226175,0.974532193247437,0.00872053325968696,186,0.546156836700079,0.541167779042224,0.0663898497407948,0.0670326058636352,0.00498905765785554,0.0966219141109942,0.991016693929413,0.0110054234216877,919,-0.247724223314626,-0.0444902092589151,0.158803892149031,-0.0166906498170471,0.074785008920038,0.166240316248911,Large Loadings,1,computer15
lv =~ q5,FALSE,0.535449116297488,0.530721420912535,0.114807247016545,0.118474232372124,0.00472769538495283,0.20692408708907,0.85397529984744,0.0381993682101613,1000,0.531554150703216,0.541248901653696,0.0720290723654924,0.0731341183510169,-0.0096947509504801,0.100653278702559,0.94961716243447,0.0122339847084179,85,-0.0471392247284143,0.0405271041563733,0.128183293734231,,,,Large Loadings,1,computer15
lv ~1,FALSE,-0.140106978711812,-0.139825934731675,0.0951855801969037,0.0917563925177869,-0.000281043980137224,0.125557587602674,0.881628274199609,0.0438848489069738,957,-0.136121664081174,-0.144617160781652,0.0915043114165894,0.089309847639693,0.00849549670047784,0.113033271940368,0.926977255071877,0.0231957763287061,367,-0.0926057192937116,-0.00300624524391736,0.0865940149076928,-0.0508367875842456,0.0939624544464114,0.238697591817802,Small Intercepts,1,computer15
lv ~1,TRUE,-0.162754887799077,-0.171891748398523,0.0731521421167818,0.0957488529663909,0.00913686059944548,0.121414062336205,0.965958116767948,0.00980506517047126,43,-0.141677034297753,-0.140350959219972,0.0892463958683843,0.0894292623180295,-0.00132607507778088,0.111774528606409,0.980925715768809,0.0150842293162448,633,,,,-0.125011416270412,-0.0148433692282009,0.0953305486662229,Small Intercepts,1,computer15
q1 ~1,FALSE,0,0,0,0,0,0,0.881628274199609,0.0438848489069738,957,0,0,0,0,0,0,0.926977255071877,0.0231957763287061,367,,,,,,,Small Intercepts,1,computer15
q1 ~1,TRUE,0,0,0,0,0,0,0.965958116767948,0.00980506517047126,43,0,0,0,0,0,0,0.980925715768809,0.0150842293162448,633,,,,,,,Small Intercepts,1,computer15
q2 ~1,FALSE,0.0158745733017394,0.0132613028486293,0.0803883659431797,0.0822005596247306,0.00261327045311013,0.131334897085486,0.886081968860493,0.0434507187871534,945,0.0190813397811586,0.0171643087974057,0.0633673255685831,0.0657664485301326,0.00191703098375285,0.0857799624386435,0.927638540318695,0.0231456249148439,372,-0.0580332520636176,0.0321437408545021,0.122312222737716,-0.114043965739214,0.0296854984350652,0.173394964351244,Small Intercepts,1,computer15
q2 ~1,TRUE,0.032774627357769,0.0356763151851346,0.0926121288352532,0.0919302668991877,-0.00290168782736563,0.147155655126448,0.968267796171127,0.0110628939286131,55,0.0135735620884889,0.0220735289772042,0.0672479315910602,0.065256484335313,-0.00849996688871523,0.0891726260097604,0.981208350723932,0.0148292140591138,628,,,,-0.238978130505992,-0.128282623753346,-0.0175360723560792,Small Intercepts,1,computer15
q3 ~1,FALSE,0.0456066207162857,0.0464566095294178,0.0729972884698991,0.072556303794994,-0.00084998881313208,0.111736523738587,0.884044081026955,0.0427841296095129,953,0.0521669535973498,0.0489911131794379,0.0624859982134599,0.0654067836623266,0.00317584041791183,0.0842554826245339,0.927696256750427,0.0231324243244789,373,-0.101466229245436,-0.0116793395320203,0.0781106169859922,-0.0939064379803115,0.0496511608215801,0.193175407253004,Small Intercepts,1,computer15
q3 ~1,TRUE,0.0480482356102674,0.0556504389282838,0.080605134241694,0.0651351571947352,-0.0076022033180164,0.109839833015552,0.965491765289739,0.0103958867420611,47,0.0438748727956776,0.0431876562649107,0.0612078283739032,0.0641547176526807,0.000687216530766899,0.0849012654615431,0.980969081957636,0.0149009167971782,627,,,,-0.0997377175915109,0.0109606379498248,0.121654616738823,Small Intercepts,1,computer15
q4 ~1,FALSE,0.0602533717919183,0.0568334702430205,0.0968568149837233,0.0962843397120073,0.00341990154889786,0.170101260274285,0.890111215382691,0.0399979617557714,920,0.0581232346481474,0.0610637104358162,0.0637208706410016,0.0665895742497886,-0.00294047578766885,0.0933051337971503,0.928770941740942,0.0228497533426506,376,-0.0559824387929757,0.0354133383090119,0.12679948384012,-0.188067643995674,-0.0451193843032444,0.0978589427185147,Small Intercepts,1,computer15
q4 ~1,TRUE,0.0645770138862126,0.051555820639248,0.10705464509831,0.103385412524603,0.0130211932469646,0.19308788366941,0.967984501941942,0.0103630032300401,80,0.0571505931795719,0.0611126012722469,0.0641026889959942,0.0609161530977993,-0.00396200809267505,0.0851300481062882,0.980803553278369,0.0147723909078191,624,,,,-0.174338279541232,-0.063361996837178,0.0476396973783992,Small Intercepts,1,computer15
q5 ~1,FALSE,0.0186675365159959,0.0183821710673683,0.0919945074845207,0.094420307738566,0.000285365448627631,0.156502417532191,0.889593114574664,0.0406035067956676,933,0.0219026421113481,0.0219482420798186,0.0660868077770211,0.0702344713978366,-4.55999684705064e-05,0.0893207094718496,0.928147842859913,0.0228940161634136,373,-0.0876840137353202,0.00306135850883366,0.0938059096315004,-0.144187236609747,-0.000668697902230072,0.142850290123862,Small Intercepts,1,computer15
q5 ~1,TRUE,0.0175098787835064,0.0206252987565008,0.0891304131904463,0.102289162066149,-0.00311541997299436,0.164317837412315,0.968632012505044,0.0108638524757899,67,0.0228093348078997,0.0198536716296821,0.0671948260265948,0.0656473595548649,0.00295566317821763,0.0876859776455014,0.981131121265733,0.0149654407160022,627,,,,-0.066222087668868,0.0444958451755522,0.155196014059087,Small Intercepts,1,computer15
lv ~1,FALSE,0.0947504284682557,0.0836216676740034,0.162067505233809,0.166915235270778,0.0111287607942523,0.293200517299468,0.727724744462233,0.0846260106026859,1000,0.0876141844557426,0.0899850577630473,0.0943251949996555,0.0949959216899148,-0.00237087330730468,0.120764754184422,0.944950231008762,0.0323788931431974,654,-0.0200375553738941,0.0676482465309248,0.155317129681589,-0.133431612671426,-0.0250458952490974,0.0833494093231831,Medium Intercepts,1,computer15
q1 ~1,FALSE,0,0,0,0,0,0,0.727724744462233,0.0846260106026859,1000,0,0,0,0,0,0,0.944950231008762,0.0323788931431974,654,,,,,,,Medium Intercepts,1,computer15
q2 ~1,FALSE,-0.0210724149699809,-0.0187217973231943,0.0655305083155976,0.0680955715874537,-0.00235061764678664,0.0980361056483187,0.72841947036983,0.0839453274979487,1000,-0.019916871750982,-0.0194310509118972,0.0630891898206283,0.0648342241657795,-0.000485820839084874,0.087831277228448,0.945349027846764,0.03187777769221,656,-0.122830176612013,-0.0351755389450412,0.0524878995675676,-0.115814636949058,-0.0075947886103465,0.100627958206282,Medium Intercepts,1,computer15
q3 ~1,FALSE,0.0210226205367364,0.0243642065373905,0.120675916996396,0.118637275232589,-0.0033415860006541,0.215587665095761,0.749136733652105,0.0813818108195649,1000,0.0221255236562676,0.0197752470865893,0.065262424257398,0.0684050466807108,0.00235027656967825,0.0872470220656574,0.94510802637075,0.0318750011206675,653,-0.1155784900936,-0.027925453913128,0.0597345695358589,-0.0733280373446981,0.0351563062933387,0.143627173020295,Medium Intercepts,1,computer15
q4 ~1,FALSE,0.290644780796226,0.279463179241748,0.273450093635669,0.272511109394148,0.0111816015544779,0.537049597927541,0.910930139150567,0.0474856059648976,932,0.282212372861512,0.276271638243266,0.064808435164083,0.0686841797196651,0.00594073461824624,0.0926394927339914,0.945807507129204,0.0319066877360959,656,-0.0498475083816587,0.0409610974372126,0.131758706964123,-0.0193242585141512,0.0889672041967849,0.19722474504348,Medium Intercepts,1,computer15
q4 ~1,TRUE,0.28511001624788,0.304886059501045,0.283199085794258,0.294634943900175,-0.0197760432531653,0.569670483950625,0.996387847215542,0.00432070844776826,68,0.274541065964048,0.27339781379723,0.0678300953617077,0.0615289418999096,0.00114325216681765,0.0870695402595343,0.997748349843038,0.00379786329962547,344,,,,-0.131800491290259,0.017654711892809,0.167097050016413,Medium Intercepts,1,computer15
q5 ~1,FALSE,-0.072477926400132,-0.0666990405258569,0.0807739779859019,0.0885172035329224,-0.00577888587427513,0.135389936675225,0.732291370160719,0.082377438260972,1000,-0.0704647391058267,-0.0658907898554414,0.0672454838551451,0.0661922374986354,-0.00457394925038536,0.0925984480830984,0.945643734859659,0.0319340597123562,651,-0.155869475121824,-0.0682002498730709,0.0194860320335141,-0.177207909623581,-0.06855343042903,0.0401273982476121,Medium Intercepts,1,computer15
lv ~1,FALSE,0.03130093696196,0.0355299933335645,0.177721441099306,0.177803428471108,-0.00422905637160454,0.316331037253535,0.561467576216299,0.115412157525371,1000,0.0362634741406206,0.0314948344360466,0.0985342906491454,0.102924278823228,0.00476863970457399,0.125395635408096,0.954391894991325,0.0297145637055257,489,-0.111442875625401,-0.0237904946805128,0.0638678390713262,-0.0780452634049108,0.0473299093610008,0.172680844791308,Large Intercepts,1,computer15
q1 ~1,FALSE,0,0,0,0,0,0,0.561467576216299,0.115412157525371,1000,0,0,0,0,0,0,0.954391894991325,0.0297145637055257,489,,,,,,,Large Intercepts,1,computer15
q2 ~1,FALSE,0.0305735688468718,0.0301541481401085,0.0702986215533795,0.0654776319526246,0.00041942070676339,0.0965938250335866,0.561711610917812,0.113998866611177,1000,0.0308117586885054,0.0294580105778387,0.0620498728626603,0.0639299178115513,0.00135374811066669,0.0811250744496526,0.953841504731943,0.0298599493806366,486,-0.0814790106142923,0.00617422496083005,0.0938259155400615,-0.104251801285505,0.0214891195439777,0.147218965539722,Large Intercepts,1,computer15
q3 ~1,FALSE,-0.028062205655567,-0.0340978332998597,0.139124677557253,0.143748976695613,0.00603562764429266,0.261117213738736,0.590924155896001,0.110483401916375,1000,-0.0235626062589038,-0.0265480413310633,0.0676694776556813,0.065024422619816,0.00298543507215955,0.0866507168528586,0.953846919108538,0.0300582910207296,476,-0.044999609993672,0.0426679630614228,0.130324861422213,-0.0820851444630273,0.0449883848337574,0.172038244829139,Large Intercepts,1,computer15
q4 ~1,FALSE,0.296880188180068,0.312503760598222,0.360050500435153,0.365825572717029,-0.0156235724181531,0.71995913427809,0.929363011674558,0.0453780097199379,814,0.288725386750271,0.291735304442862,0.065286608505166,0.0637934381243352,-0.00300991769259146,0.0908000748597546,0.955298134875371,0.0284119482694809,486,-0.14020258420566,-0.0430461301843269,0.0541235567295609,-0.172370184487071,-0.0466333319101051,0.0791275491725613,Large Intercepts,1,computer15
q4 ~1,TRUE,0.307897508318062,0.307249463916671,0.372987350829703,0.369907907510976,0.000648044401391282,0.737367232010672,0.998249687357828,0.00302295755838948,186,0.294173362245253,0.294221903728241,0.0672740936168977,0.0626966285676529,-4.85414829878504e-05,0.0911976339503777,0.998989287834214,0.00241669707700246,514,-0.201495384416089,0.00174463042168779,0.204982288450849,-0.123005514040839,-0.000746497440546402,0.121512882905611,Large Intercepts,1,computer15
q5 ~1,FALSE,-0.0332248959977951,-0.0365095690317755,0.1361111143101,0.136862602328977,0.00328467303398036,0.248524376956437,0.584257024896865,0.110110065088643,1000,-0.0285650740873191,-0.0341850787626359,0.0675158605488557,0.067969858498999,0.00562000467531681,0.0926851969106591,0.955723507604871,0.0292153717885387,487,-0.0635926759311413,0.024065764480882,0.11171818322169,-0.0427176484907263,0.0829603763856313,0.208595766474248,Large Intercepts,1,computer15
lv ~~ lv,FALSE,1,1,1.30535653650726e-16,1.27161057398739e-16,-5.67018909410192e-19,1.81054301211661e-16,0.878390788620473,0.0578142140708397,979,1,1,1.30696278149541e-16,1.2430560764614e-16,4.53152254949043e-18,1.73359676528744e-16,0.931272962870774,0.0407104070549064,833,-0.0885873566374775,0,0.0885873566393484,-0.0960374429329264,0,0.0960374429329262,Small Residuals,1,computer15
lv ~~ lv,TRUE,1,1,1.13764006725687e-16,1.11022302462516e-16,-5.28677630773884e-18,1.5886740813158e-16,0.999058331680513,0.00222299092324895,21,1,1,1.23075403848542e-16,1.28100941781037e-16,1.99441261908711e-18,1.66409925170254e-16,0.998318777476714,0.00289700717300741,167,,,,-0.214488915579722,0,0.214488915579722,Small Residuals,1,computer15
q1 ~~ q1,FALSE,0.632594714658027,0.630042983368989,0.0814196131111275,0.0824334877042537,0.00255173128903812,0.0828177178137186,0.878323677365252,0.0569593895006662,978,0.636319993034281,0.634435162727139,0.0772229493790224,0.0777814302241307,0.00188483030714146,0.0691493572255514,0.931361018613247,0.0404726083890381,837,-0.0574960208860437,0.0311459768267569,0.119780006168233,-0.0714953228569246,0.0243195460414507,0.120127143406329,Small Residuals,1,computer15
q1 ~~ q1,TRUE,0.608745323806134,0.615130504813327,0.0623651628602562,0.063315431579965,-0.00638518100719257,0.0677191740036262,0.998101260486569,0.00309844571474041,22,0.627689284540856,0.626464141274713,0.0822328294534601,0.0796842208541673,0.00122514326614349,0.0673090179604335,0.99832009717929,0.00296144413500506,163,,,,-0.201988424677456,0.0151310998413403,0.23222728357855,Small Residuals,1,computer15
q2 ~~ q2,FALSE,0.847405412846714,0.84824316478962,0.0489111921643256,0.0473739440328576,-0.000837751942906398,0.0364834000699641,0.882341264533521,0.0554359319743641,973,0.84895508551722,0.84798999701228,0.0483131873343113,0.0490952053218345,0.000965088504940295,0.0348656310963225,0.931953160839226,0.0399661453650841,822,-0.106258781845879,-0.0173992627524224,0.0714647310131779,-0.0768686186067685,0.0198146664548269,0.11649191856299,Small Residuals,1,computer15
q2 ~~ q2,TRUE,0.845824921394344,0.85425897541222,0.0441695697257199,0.0471205242701405,-0.00843405401787612,0.0324256531961541,0.998119248276275,0.00309178528802958,27,0.853448120289156,0.852262173983579,0.0434476715018441,0.0412468739014855,0.00118594630557746,0.0313151436384108,0.997895121717428,0.00312740087791394,178,,,,-0.179789948079767,0.0279958080308065,0.235742039743853,Small Residuals,1,computer15
q3 ~~ q3,FALSE,0.728614330710849,0.725732779611259,0.0716895281303459,0.0725812420059812,0.00288155109958938,0.0722935984711406,0.880152414978291,0.057397237162033,976,0.725907826420305,0.723682831826579,0.0660445391432243,0.0698040242402002,0.00222499459372618,0.0536746067592602,0.931427726388715,0.0407855359390947,841,-0.0487917096259019,0.039945666844235,0.128672803431894,-0.0628464098386183,0.0327444474292254,0.12832556129429,Small Residuals,1,computer15
q3 ~~ q3,TRUE,0.73064019805631,0.74394205073284,0.0605368293757049,0.0596350426528498,-0.0133018526765294,0.0680847377800107,0.99854390086511,0.00286212849460303,24,0.728858658873395,0.728739935259365,0.0681455247734535,0.0632206144813622,0.000118723614029766,0.052530870902692,0.998114093165634,0.00307386574519262,159,,,,-0.218013865353847,0.00180625341865057,0.22162351533139,Small Residuals,1,computer15
q4 ~~ q4,FALSE,0.915295060637803,0.914769714098501,0.035007791365639,0.0360540517729916,0.000525346539302429,0.0289737800925257,0.907177752518331,0.0478721566392384,949,0.917438081849568,0.916895165144543,0.0334745990452803,0.0334946311246558,0.000542916705024716,0.0207665844482657,0.932276084603222,0.0398871619121137,827,-0.0751958501852089,0.0147840130425387,0.104759977892974,-0.0801753202408574,0.0162139143412112,0.112598242093445,Small Residuals,1,computer15
q4 ~~ q4,TRUE,0.91164601617764,0.912811522190269,0.0324763488223251,0.0297789092324453,-0.00116550601262909,0.0244121995180695,0.998519978144272,0.00270094748283951,51,0.91585911962796,0.914940136434772,0.0337413819581664,0.0372955171743362,0.00091898319318729,0.0219089757212256,0.998208074924248,0.00312289416242855,173,,,,-0.184923163258319,0.0258410811406256,0.236567782515365,Small Residuals,1,computer15
q5 ~~ q5,FALSE,0.744627218226989,0.744711458102954,0.0617195660190225,0.0633963722814689,-8.42398759640929e-05,0.0532924114786912,0.878030840753059,0.057758453339836,978,0.743632086021725,0.742680149768409,0.0607608096157071,0.061387802001883,0.000951936253315465,0.0498970769241745,0.931209467989563,0.040368456013677,835,-0.0899789410466712,-0.001346468128542,0.0872863493108401,-0.0803398322196643,0.015586320632784,0.111507801816134,Small Residuals,1,computer15
q5 ~~ q5,TRUE,0.727630417100998,0.738689589224266,0.0596889099298528,0.0510621205719004,-0.0110591721232684,0.0488563727593166,0.998245386014412,0.0032784769178512,22,0.746250612148023,0.747857003548268,0.0632187383839005,0.062955147791975,-0.00160639140024461,0.0468342828620499,0.997934714666384,0.00315439619523221,165,,,,-0.241237404940695,-0.0254630802538566,0.190350042255288,Small Residuals,1,computer15
lv ~~ lv,FALSE,1,1,1.25473734127106e-16,1.25129093044989e-16,-3.33066907387547e-19,1.72188268087063e-16,0.775724322914855,0.0735116366013273,1000,1,1,1.27549538279063e-16,1.27213084149679e-16,9.09766089623392e-18,1.72222377633258e-16,0.926312721182984,0.0367072480229879,720,-0.0876522540564174,0,0.0876522540580735,-0.10329917204125,0,0.10329917204125,Medium Residuals,1,computer15
q1 ~~ q1,FALSE,0.616594692577046,0.619468085163851,0.0787613735331872,0.0745322787508551,-0.00287339258680485,0.0707202395820485,0.775637497518429,0.0733009791198252,1000,0.614704560139303,0.617511366723111,0.075237763643661,0.0747968571644813,-0.00280680658380727,0.0645664552772416,0.926122516554276,0.0362702809533432,724,-0.125129742932659,-0.0374744770737944,0.0501901646347901,-0.140431266960923,-0.0374152905382802,0.0656136201327879,Medium Residuals,1,computer15
q2 ~~ q2,FALSE,0.880492668203626,0.879848374400637,0.0403574377076183,0.0430229338680768,0.000644293802989234,0.0278471700551369,0.790015906837924,0.0712081518229405,1000,0.880536508760707,0.881246627318085,0.041202213093657,0.0406434289572801,-0.000710118557377652,0.0270223553903453,0.92728113489944,0.0366461555771146,735,-0.0722090575935005,0.0154464372322614,0.103098066936313,-0.119590862162308,-0.0173522252417222,0.0848923211230745,Medium Residuals,1,computer15
q3 ~~ q3,FALSE,0.664609648666731,0.665102450245618,0.0677187330931065,0.0697165186079489,-0.000492801578887253,0.0669381637007681,0.775725250204547,0.0731048130295866,1000,0.661885799622086,0.665375624414011,0.0695974275340387,0.0689878760855188,-0.00348982479192562,0.0611662654123799,0.927236327676069,0.036885455327974,730,-0.0948222812314095,-0.00717064241260836,0.0804827907395966,-0.152959928032015,-0.0503630752261245,0.0522510421939926,Medium Residuals,1,computer15
q4 ~~ q4,FALSE,0.86236554650594,0.865672458186495,0.0640993823770593,0.0637731457959557,-0.00330691168055511,0.101303736963234,0.883153497938139,0.0534087324554011,968,0.881234655980389,0.883364756819911,0.0412283824307042,0.0397620049867118,-0.00213010083952098,0.0252658686035276,0.927022877740928,0.0365301319168827,727,-0.140819331639829,-0.0517218352619882,0.0373890277390892,-0.155402100706837,-0.052592705311007,0.0502347930240474,Medium Residuals,1,computer15
q4 ~~ q4,TRUE,0.867795549929728,0.858057850981875,0.0663127597319337,0.0556117664485998,0.00973769894785363,0.0989491359004442,0.99203040320956,0.0079261734085621,32,0.88242009766323,0.885182387225895,0.0380678205860644,0.0380899588208475,-0.00276228956266552,0.0239449851624434,0.992286774413781,0.00839985226663334,273,,,,-0.240320692983326,-0.0725412286826192,0.0953048520664952,Medium Residuals,1,computer15
q5 ~~ q5,FALSE,0.8138325724167,0.81681012994223,0.0582163510964596,0.0558209647269474,-0.00297755752553047,0.0607143675649236,0.778986500467422,0.0732830195091368,1000,0.820142725337171,0.819866387008147,0.050269761176338,0.050941795088286,0.000276338329023434,0.0382470933583807,0.926029770816038,0.0363328064916806,722,-0.139869909521973,-0.052209241148152,0.035464487563987,-0.0976966503792574,0.00546048786909923,0.108615732915166,Medium Residuals,1,computer15
lv ~1,FALSE,0.0214277713407856,0.0238443282142395,0.0905125721440004,0.09558969238754,-0.00241655687345388,0.126726118956446,0.886979333732736,0.0437700042479399,929,0.0379684677082424,0.0308262132889959,0.0862709255058895,0.077946237729772,0.00714225441924645,0.105141543580697,0.938550466915631,0.0187086506371543,165,-0.116900941611045,-0.0259605447962053,0.0649868446700779,-0.129079437422084,0.086873927869066,0.302695033084048,Large Residuals,1,computer15
lv ~1,TRUE,0.0343554739201685,0.022964122990441,0.0825431389677392,0.0849631404720531,0.0113913509297275,0.107964164691747,0.972667675261965,0.00997604377124687,71,0.0240904493385496,0.0251195109213941,0.0882205217134379,0.0890400700751204,-0.00102906158284448,0.115332342618277,0.991597529275645,0.0120615950270059,835,,,,-0.107532024351325,-0.0116105962873019,0.0843143118551115,Large Residuals,1,computer15
q1 ~1,FALSE,0,0,0,0,0,0,0.886979333732736,0.0437700042479399,929,0,0,0,0,0,0,0.938550466915631,0.0187086506371543,165,,,,,,,Large Residuals,1,computer15
q1 ~1,TRUE,0,0,0,0,0,0,0.972667675261965,0.00997604377124687,71,0,0,0,0,0,0,0.991597529275645,0.0120615950270059,835,,,,,,,Large Residuals,1,computer15
q2 ~1,FALSE,0.00756728968315572,0.000676251445905125,0.130135180882683,0.128487082752162,0.0068910382372506,0.240112176634849,0.908100457330897,0.0364310287082595,786,0.0138897976017045,0.0137251164927786,0.0649763050347477,0.0619069426139117,0.000164681108925911,0.0834578761348518,0.939813617224838,0.0182760217364493,171,-0.04560386265918,0.0532892893419472,0.152165477302466,-0.209372395336368,0.00259503045921266,0.21455864144482,Large Residuals,1,computer15
q2 ~1,TRUE,0.00314678726841972,0.0189616583241132,0.13640859489633,0.138477989052468,-0.0158148710556935,0.257022574217674,0.976632816838936,0.0123307394732199,214,0.00617957530416986,0.00860032727658319,0.0645126344175695,0.0619446127708645,-0.00242075197241333,0.0836691619574051,0.991711167063633,0.0117658524543505,829,-0.304628270775746,-0.115061438839425,0.0746401895446587,-0.134549712095897,-0.0382778058442133,0.0580056548365916,Large Residuals,1,computer15
q3 ~1,FALSE,0.00544261300161714,0.00291171260694097,0.104932512026342,0.105109138834441,0.00253090039467617,0.188167958855657,0.899790615989442,0.038821268202129,880,0.00260135698521363,0.00358383361710971,0.0627601525840945,0.0628343978720054,-0.00098247663189608,0.0802728036366614,0.938460515662608,0.018932195353739,158,-0.0693454132072355,0.0240990250215648,0.117536610110153,-0.236149326324432,-0.0156452084371591,0.204883811517912,Large Residuals,1,computer15
q3 ~1,TRUE,0.00630894398046008,0.0210669987044217,0.108438406095245,0.0990976973109143,-0.0147580547239617,0.186489749063704,0.975386438878576,0.0111243601481957,120,0.00694630538486181,0.00448662695553479,0.0654695686756143,0.0618740547303545,0.00245967842932702,0.0875790062021938,0.991635137813909,0.011885593601852,842,-0.395280565925328,-0.142077735421071,0.111422700175947,-0.0569222671230426,0.038615181835867,0.134141154733504,Large Residuals,1,computer15
q4 ~1,FALSE,0.00204351813218074,0.00525518160059748,0.0854299565654574,0.0860678951162936,-0.00321166346841674,0.145316852809468,0.891862170896775,0.041915801587431,904,-0.00927296231439234,-0.0114705773299376,0.0683463783090121,0.0614916146019183,0.00219761501554522,0.0878675091484983,0.938169123074765,0.0185735567749593,151,-0.129645869223869,-0.0374540114332867,0.0547482132430526,-0.191806296896737,0.0338045692816879,0.259359125764176,Large Residuals,1,computer15
q4 ~1,TRUE,0.00386096116105921,0.00357850781263793,0.0880075171808748,0.0833707249407766,0.000282453348421282,0.146014899358421,0.972914625071868,0.0108794064655478,96,-0.0137831256319248,-0.0145542033996837,0.0633083696348351,0.0657464135800719,0.000771077767758907,0.092140446873464,0.991501323704504,0.0120057115503136,849,,,,-0.0831833151741969,0.0119474875746883,0.107074768392251,Large Residuals,1,computer15
q5 ~1,FALSE,-0.0336965157851664,-0.0274583172672024,0.0976356680032634,0.100284616662993,-0.00623819851796401,0.172245888122732,0.897851560653787,0.0403651299022732,898,-0.0305841615087054,-0.0286615889220169,0.0649857651409305,0.0646664931557141,-0.00192257258668844,0.0925261116350614,0.939559619445507,0.0171529784010561,159,-0.155542468061446,-0.0630318401337484,0.0294963457026234,-0.249464625872359,-0.0296572814496711,0.19019696549404,Large Residuals,1,computer15
q5 ~1,TRUE,-0.0272821386740753,-0.0514753134397002,0.0931596573812734,0.0981286922628678,0.0241931747656249,0.166280108744047,0.974593884928598,0.0113723487785592,102,-0.0359061145833073,-0.0348462014255167,0.0684713124162665,0.0625242354161578,-0.00105991315779059,0.0885645993875833,0.991606464791268,0.0119035161106539,841,-0.0229997773877391,0.252864498156472,0.528108017574108,-0.111744510833072,-0.0161657793714391,0.0794177628270376,Large Residuals,1,computer15
lv =~ q1,FALSE,0.684413934150981,0.687692140161434,0.0641226853824326,0.0669534483326831,-0.00327820601045373,0.0621002662309116,0.930568833862107,0.0363887345458224,898,0.692012207407976,0.691870328382686,0.0647213461463517,0.0673546644724469,0.000141879025290376,0.0591513485823254,0.945686135537431,0.0308768119922904,729,-0.142512139180138,-0.0500082159136996,0.0425096398806749,-0.100511922818042,0.00214801814750324,0.10480722153297,Invariant,1,computer16
lv =~ q1,TRUE,0.675778982263052,0.68498286315712,0.0654546817816645,0.0559181981408618,-0.00920388089406759,0.0628526576761309,0.99586685926565,0.00432173885220688,102,0.686628302497045,0.682542445432801,0.059687734821528,0.0607041959781772,0.00408585706424407,0.0581949523298996,0.996856547016868,0.0044076568530507,271,-0.425855488063395,-0.151196899587227,0.123834686841015,-0.100581841857482,0.0678735097698241,0.236266064780618,Invariant,1,computer16
lv =~ q2,FALSE,0.416993372932746,0.419648945177103,0.0791274286881455,0.0762602206136856,-0.0026555722443575,0.10707088463345,0.934667413427225,0.0344950586961203,887,0.409044841795782,0.410240177647372,0.0761839456775852,0.0780966031064221,-0.00119533585158973,0.104673896902469,0.946963276710418,0.0303690057888269,737,-0.127244319927348,-0.0341741482480412,0.0589056642346321,-0.117594172113644,-0.015494422526433,0.0866105895150719,Invariant,1,computer16
lv =~ q2,TRUE,0.413412540780489,0.436744743091136,0.0718244821606172,0.0730819362597562,-0.0233322023106464,0.106356712116561,0.995278274253922,0.00474740227423836,113,0.417150526509643,0.414564729210584,0.0706748791379358,0.0721117866469025,0.0025857972990586,0.0977048995534104,0.996814561720377,0.00423065393359104,263,-0.584111708137568,-0.322019191816807,-0.0592170861553996,-0.134731115362692,0.0362171966477057,0.207130963916882,Invariant,1,computer16
